std,attendance
0.017766502,60.0
0.017721974,60.0
0.01767767,60.0
0.017633586,60.0
0.017589721,60.0
0.017546074,60.0
0.017502643,60.0
0.017459427,60.0
0.017416423,60.0
0.017373631,60.0
0.017331049,60.0
0.017288674,60.0
0.017246507,60.0
0.017204545,60.0
0.017162786,60.0
0.01712123,60.0
0.017079874,60.0
0.017038718,60.0
0.016997759,60.0
0.016956997,60.0
0.01691643,60.0
0.016876057,60.0
0.016835876,60.0
0.016795886,60.0
0.016756085,60.0
0.016716472,60.0
0.016677047,60.0
0.016637807,60.0
0.016598751,60.0
0.016559878,60.0
0.016521186,60.0
0.016482676,60.0
0.016444344,60.0
0.01640619,60.0
0.016368213,60.0
0.016330411,60.0
0.016292783,60.0
0.016255328,60.0
0.016218045,60.0
0.016180933,60.0
0.01614399,60.0
0.016107216,60.0
0.016070609,60.0
0.016034167,60.0
0.015997891,60.0
0.015961778,60.0
0.015925828,60.0
0.01589004,60.0
0.015854412,60.0
0.015818944,60.0
0.015783634,60.0
0.015748481,60.0
0.015713484,60.0
0.015678643,60.0
0.015643955,60.0
0.015609421,60.0
0.015575039,60.0
0.015540808,60.0
0.015506728,60.0
0.015472796,60.0
0.015439013,60.0
0.015405376,60.0
0.015371887,60.0
0.015338542,60.0
0.015305342,60.0
0.015272285,60.0
0.01523937,60.0
0.015206597,60.0
0.015173965,60.0
0.015141473,60.0
0.015109119,60.0
0.015076904,60.0
0.015044825,60.0
0.015012883,60.0
0.014981076,60.0
0.014949403,60.0
0.014917865,60.0
0.014886459,60.0
0.014855184,60.0
0.014824042,60.0
0.014793029,60.0
0.014762146,60.0
0.014731391,60.0
0.014700765,60.0
0.014670265,60.0
0.014639892,60.0
0.014609644,60.0
0.014579521,60.0
0.014549522,60.0
0.014519646,60.0
0.014489893,60.0
0.014460261,60.0
0.014430751,60.0
0.01440136,60.0
0.014372089,60.0
0.014342937,60.0
0.014313902,60.0
0.014284985,60.0
0.014256185,60.0
0.014227501,60.0
0.014198931,60.0
0.014170477,60.0
0.0,20.0
0.0,80.0
0.0,73.0
2.121320344,67.0
1.414213562,73.0
5.833630945,60.0
12.58650071,46.0
1.060660172,62.0
6.970052557,75.0
3.623922254,71.0
1.807050663,63.0
1.626345597,63.0
3.406969037,60.0
3.771236166,59.0
3.045998442,69.0
5.454823741,73.0
0.848528137,64.0
1.458407736,63.0
0.707106781,64.0
2.003469213,62.0
1.451429709,67.0
2.050609665,68.0
1.952961586,68.0
0.83567165,64.0
0.7993381,64.0
0.088388348,65.0
0.763675324,64.0
1.98533827,68.0
1.911807223,68.0
0.479822459,66.0
0.902170721,64.0
0.494974747,66.0
0.205289066,65.0
1.171145606,67.0
1.135656346,67.0
1.102254688,67.0
0.303045763,65.0
0.392837101,66.0
0.382219882,66.0
0.372161464,66.0
1.0515947,67.0
1.025304833,67.0
0.310437123,66.0
0.387225142,65.0
0.312442531,66.0
0.996377737,67.0
0.282842712,66.0
0.276693958,66.0
0.270806852,66.0
0.265165043,66.0
0.259753511,66.0
0.947523087,67.0
0.928944203,67.0
0.217571317,66.0
0.480298946,65.0
0.916619902,67.0
0.488546503,65.0
0.90913729,67.0
0.893187513,67.0
0.877787728,67.0
0.527333871,65.0
0.176776695,66.0
0.869393583,67.0
1.231734393,64.0
0.875465539,67.0
1.557844627,68.0
1.251035074,64.0
0.160706087,66.0
0.158307488,66.0
0.540728715,65.0
0.16396679,66.0
1.555634919,68.0
0.836577037,67.0
0.569613796,65.0
1.259231254,64.0
0.152887953,66.0
1.244507935,64.0
1.563078148,68.0
1.542778432,68.0
0.126916602,66.0
0.572846,65.0
0.565685425,65.0
1.257078722,64.0
0.853702089,67.0
1.542003945,68.0
0.824957911,67.0
0.582323232,65.0
1.274436641,64.0
0.138170291,66.0
1.26154278,64.0
1.549278903,68.0
1.532064693,68.0
0.116556063,66.0
0.584131689,65.0
0.577850703,65.0
1.271287724,64.0
0.841084908,67.0
1.532064693,68.0
0.816453191,67.0
0.591660776,65.0
1.285648693,64.0
0.127279221,66.0
1.274192418,64.0
1.538997112,68.0
1.524055392,68.0
0.108785659,66.0
0.592622826,65.0
0.587032045,65.0
1.282044071,64.0
0.831505196,67.0
1.524496271,68.0
0.809958677,67.0
0.598811148,65.0
1.294257948,64.0
0.118894061,66.0
1.28395705,64.0
1.5310399,68.0
1.51784128,68.0
0.102742011,66.0
0.599243035,65.0
0.594207379,65.0
1.290469876,64.0
0.823983935,67.0
1.518540792,68.0
0.804836987,67.0
0.604462248,65.0
1.301076477,64.0
0.112239172,66.0
1.291722624,64.0
1.524698997,68.0
1.512879625,68.0
0.097907093,66.0
0.604549309,65.0
0.59996939,65.0
1.297248531,64.0
0.817922023,67.0
1.513732295,68.0
0.800694443,67.0
0.609040877,65.0
1.306610357,64.0
0.106829082,66.0
1.29804602,64.0
1.519527338,68.0
1.508826442,68.0
0.093951251,66.0
0.608897506,65.0
0.604698213,65.0
1.302820028,64.0
0.812932286,67.0
1.509768533,68.0
0.79727476,67.0
0.612825877,65.0
1.311191382,64.0
0.102344403,66.0
1.303294852,64.0
1.515228817,68.0
1.505453147,68.0
0.090654716,66.0
0.612525619,65.0
0.608648875,65.0
1.307480463,64.0
0.808753381,67.0
1.506444882,68.0
0.794403915,67.0
0.616007135,65.0
1.315046148,64.0
0.0985664,66.0
1.307721577,64.0
1.511599526,68.0
1.50260191,68.0
0.08786534,66.0
0.615598845,65.0
0.611998852,65.0
1.311436414,64.0
0.80520252,67.0
1.503617868,68.0
0.791959595,67.0
0.618718434,65.0
1.318334677,64.0
0.09534024,66.0
1.311505315,64.0
1.508494467,68.0
1.500160243,68.0
0.085474446,66.0
0.618235437,65.0
0.614875462,65.0
1.314836393,64.0
0.802148015,67.0
1.501183915,68.0
0.789853319,67.0
0.62105675,65.0
1.321173196,64.0
0.092553244,66.0
1.314776671,64.0
1.505807705,68.0
1.49804581,68.0
0.083402338,66.0
0.620522277,65.0
0.617372418,65.0
1.31778991,64.0
0.799492592,67.0
1.499066376,68.0
0.788019497,67.0
0.623094094,65.0
1.323648162,64.0
0.090121453,66.0
1.317633124,64.0
1.503460049,68.0
1.496196957,68.0
0.081589244,66.0
0.62252463,65.0
0.619560227,65.0
1.320379487,64.0
0.797162834,67.0
1.497207316,68.0
0.786408476,67.0
0.624885062,65.0
1.325825215,64.0
0.087981028,66.0
1.320148899,64.0
1.501391111,68.0
1.494566606,68.0
0.079989455,66.0
0.624292473,65.0
0.621492956,65.0
1.322668488,64.0
0.795102292,67.0
1.49556213,68.0
0.784981977,67.0
0.626471797,65.0
1.327755091,64.0
0.086082565,66.0
1.322381513,64.0
1.499554036,68.0
1.493118182,68.0
0.07856742,66.0
0.625864725,65.0
0.623212756,65.0
1.324706375,64.0
0.793266851,67.0
1.494095918,68.0
0.783710016,67.0
0.627887349,65.0
1.329477626,64.0
0.084387229,66.0
1.324376225,64.0
1.497911916,68.0
1.491822843,68.0
0.077295073,66.0
0.627272145,65.0
0.624752979,65.0
1.326532322,64.0
0.791621536,67.0
1.492780983,68.0
0.78256877,67.0
0.629158002,65.0
1.331024529,64.0
0.082864076,66.0
1.326169138,64.0
1.496435281,68.0
1.490657539,68.0
0.076149961,66.0
0.628539361,65.0
0.626140356,65.0
1.328177756,64.0
0.790138259,67.0
1.491595059,68.0
0.781539074,67.0
0.630304921,65.0
1.33242136,64.0
0.081488142,66.0
1.3277894,64.0
1.495100316,68.0
1.489603624,68.0
0.075113907,66.0
0.629686331,65.0
0.627396562,65.0
1.329668186,64.0
0.788794207,67.0
1.49052005,68.0
0.780605336,67.0
0.63134534,65.0
1.333688947,64.0
0.080239067,66.0
1.329260804,64.0
1.493887566,68.0
1.488645855,68.0
0.07417204,66.0
0.630729394,65.0
0.628539361,65.0
1.331024529,64.0
0.787570656,67.0
1.489541089,68.0
0.779754738,67.0
0.632293436,65.0
1.334844434,64.0
0.079100081,66.0
1.330602963,64.0
1.492780983,68.0
1.48777165,68.0
0.073312074,66.0
0.631682058,65.0
0.629583446,65.0
1.332264101,64.0
0.786452097,67.0
1.488645855,68.0
0.778976651,67.0
0.633160974,65.0
1.335902062,64.0
0.078057242,66.0
1.33183219,64.0
1.491767209,68.0
1.48697053,68.0
0.072523772,66.0
0.632555587,65.0
0.630541079,65.0
1.333401359,64.0
0.78542557,67.0
1.487824047,68.0
0.778262181,67.0
0.633957804,65.0
1.336873758,64.0
0.07709887,66.0
1.332962162,64.0
1.49083504,68.0
1.486233697,68.0
0.071798535,66.0
0.633359448,65.0
0.631422569,65.0
1.334448468,64.0
0.784480168,67.0
1.487066988,68.0
0.777603832,67.0
0.634692231,65.0
1.337769586,64.0
0.076215102,66.0
1.334004435,64.0
1.489975003,68.0
1.485553712,68.0
0.071129084,66.0
0.634101656,65.0
0.632236651,65.0
1.335415739,64.0
0.783606638,67.0
1.486367316,68.0
0.776995242,67.0
0.635371311,65.0
1.338598097,64.0
0.075397553,66.0
1.334968837,64.0
1.489179038,68.0
1.48492424,68.0
0.070509223,66.0
0.634789042,65.0
0.632990773,65.0
1.336311968,64.0
0.782797085,67.0
1.485718742,68.0
0.776430975,67.0
0.636001071,65.0
1.339366605,64.0
0.074639049,66.0
1.335863781,64.0
1.488440241,68.0
1.484339855,68.0
0.069933638,66.0
0.635427464,65.0
0.633691323,65.0
1.337144703,64.0
0.782044728,67.0
1.485115868,68.0
0.77590636,67.0
0.636586698,65.0
1.3400814,64.0
0.073933417,66.0
1.336696509,64.0
1.487752668,68.0
1.483795879,68.0
0.069397748,66.0
0.636021972,65.0
0.634343814,65.0
1.337920462,64.0
0.781343714,67.0
1.484554028,68.0
0.775417358,67.0
0.637132673,65.0
1.340747923,64.0
0.073275314,66.0
1.337473292,64.0
1.487111169,68.0
1.483288261,68.0
0.068897584,66.0
0.636576949,65.0
0.634953028,65.0
1.338644899,64.0
0.780688959,67.0
1.484029169,68.0
0.774960462,67.0
0.637642891,65.0
1.341370904,64.0
0.072660095,66.0
1.338199583,64.0
1.486511263,68.0
1.482813474,68.0
0.068429689,66.0
0.637096209,65.0
0.635523132,65.0
1.339322943,64.0
0.780076031,67.0
1.483537757,68.0
0.774532611,67.0
0.638120754,65.0
1.341954475,64.0
0.072083701,66.0
1.338880152,64.0
1.485949033,68.0
1.482368433,68.0
0.067991037,66.0
0.637583093,65.0
0.636057774,65.0
1.339958912,64.0
0.779501047,67.0
1.483076693,68.0
0.774131121,67.0
0.638569244,65.0
1.342502261,64.0
0.071542568,66.0
1.339519184,64.0
1.485421037,68.0
1.481950427,68.0
0.06757897,66.0
0.638040537,65.0
0.636560165,65.0
1.340556606,64.0
0.778960588,67.0
1.482643251,68.0
0.773753627,67.0
0.63899099,65.0
1.343017456,64.0
0.071033558,66.0
1.340120369,64.0
1.48492424,68.0
1.481557065,68.0
0.067191142,66.0
0.638471134,65.0
0.637033136,65.0
1.341119378,64.0
0.778451636,67.0
1.48223502,68.0
0.773398042,67.0
0.639388314,65.0
1.343502884,64.0
0.070553892,66.0
1.340686972,64.0
1.484455958,68.0
1.481186231,68.0
0.066825476,66.0
0.638877179,65.0
0.637479199,65.0
1.341650203,64.0
0.777971513,67.0
1.481849863,68.0
0.773062511,67.0
0.639763278,65.0
1.343961053,64.0
0.070101103,66.0
1.341221895,64.0
1.484013803,68.0
1.480836043,68.0
0.066480125,66.0
0.639260715,65.0
0.637900586,65.0
1.342151725,64.0
0.777517838,67.0
1.481485878,68.0
0.772745385,67.0
0.640117718,65.0
1.344394195,64.0
0.069672995,66.0
1.341727721,64.0
1.483595647,68.0
1.480504823,68.0
0.066153441,66.0
0.639623561,65.0
0.638299289,65.0
1.342626306,64.0
0.777088483,67.0
1.481141365,68.0
0.77244519,67.0
0.640453273,65.0
1.344804308,64.0
0.069267603,66.0
1.342206762,64.0
1.48319959,68.0
1.480191071,68.0
0.065843951,66.0
0.639967349,65.0
0.638677093,65.0
1.343076059,64.0
0.776681545,67.0
1.480814802,68.0
0.0,12.0
0.0,58.0
0.0,55.0
2.121320344,49.0
0.471404521,53.0
0.707106781,51.0
1.697056275,49.0
0.824957911,50.0
3.737564415,45.0
1.414213562,48.0
1.257078722,52.0
11.59655121,32.0
3.471251471,43.0
2.533799299,44.0
1.686177709,45.0
1.565736444,45.0
0.801387685,46.0
0.57452426,48.0
4.117857137,41.0
0.11785113,47.0
2.5679141,43.0
1.590990258,49.0
4.54568645,40.0
0.289270956,46.0
0.953056966,45.0
0.913346259,45.0
1.555634919,44.0
1.495802806,44.0
0.602350221,47.0
2.828427125,42.0
0.0,46.0
2.734146221,42.0
0.5930573,45.0
2.629553343,42.0
0.192847304,46.0
1.185443721,44.0
1.151573901,44.0
0.255344115,46.0
2.503540225,42.0
1.004835952,47.0
0.398880748,45.0
0.300520382,46.0
2.466250481,42.0
0.336717515,45.0
0.328886875,45.0
0.321412173,45.0
2.388449572,42.0
0.261322071,45.0
1.128361885,47.0
3.741773384,40.0
0.202030509,45.0
0.197989899,45.0
0.194107744,45.0
2.270900624,42.0
0.547007133,46.0
0.15713484,45.0
0.154277843,45.0
0.846002756,44.0
0.831160602,44.0
1.267915608,47.0
2.22918409,42.0
0.589255651,46.0
0.115919144,45.0
0.114049481,45.0
2.199887764,42.0
1.46945628,43.0
0.641835386,46.0
0.760675477,44.0
0.643783786,46.0
2.152516231,42.0
0.666115084,46.0
2.131421869,42.0
0.68718828,46.0
2.111499416,42.0
0.687733993,44.0
0.019110994,45.0
1.376501201,43.0
0.037216146,45.0
0.661190756,44.0
0.743368667,46.0
2.756821375,41.0
0.070710678,45.0
0.628539361,44.0
0.776092809,46.0
1.329019974,43.0
1.313198308,43.0
1.497402595,47.0
2.014432109,42.0
0.804638751,46.0
0.096423652,45.0
0.09534024,45.0
2.702719253,41.0
0.57500991,44.0
0.568759802,44.0
0.136859377,45.0
0.135403426,45.0
0.565685425,44.0
0.839689303,46.0
2.668052391,41.0
0.158738257,45.0
0.15713484,45.0
0.855599205,46.0
1.253189246,43.0
1.240903077,43.0
0.17162786,45.0
1.230637763,43.0
0.882199889,46.0
0.526994677,44.0
0.878927121,46.0
1.230889582,43.0
1.219597017,43.0
1.208509771,43.0
1.605323503,47.0
0.189403602,45.0
1.213970934,43.0
0.502417976,44.0
0.498049124,44.0
0.207255436,45.0
1.196642245,43.0
0.215727493,45.0
0.915079364,46.0
0.907453703,46.0
0.502571762,44.0
0.498452321,44.0
0.908316028,46.0
0.501817716,44.0
0.203646753,45.0
0.499464314,44.0
0.907546499,46.0
0.198873782,45.0
1.205918542,43.0
0.206692751,45.0
0.205114944,45.0
0.905310955,46.0
1.90865665,42.0
0.211076651,45.0
0.911382074,46.0
1.201041665,43.0
0.211615898,45.0
0.210082449,45.0
0.910590747,46.0
1.202081528,43.0
0.210627552,45.0
0.209144259,45.0
0.90984369,46.0
1.905259938,42.0
0.487659849,44.0
1.622471039,47.0
0.495455772,44.0
0.912549968,46.0
0.498296725,44.0
0.909810725,46.0
0.501062421,44.0
0.204688805,45.0
0.499134198,44.0
1.611652469,47.0
0.898709909,46.0
1.214773188,43.0
0.198170053,45.0
0.505715609,44.0
0.200124561,45.0
1.909188309,42.0
0.210814444,45.0
0.20951312,45.0
0.208227764,45.0
0.495837072,44.0
0.492831999,44.0
1.618678174,47.0
1.905377554,42.0
0.214657416,45.0
0.213387253,45.0
0.915079364,46.0
1.199186939,43.0
1.895210617,42.0
0.927822193,46.0
0.483596017,44.0
0.925299731,46.0
1.89231417,42.0
0.930824181,46.0
1.183807982,43.0
0.229118398,45.0
1.881689712,42.0
0.238306705,45.0
1.643440486,47.0
2.584996921,41.0
1.648634832,47.0
0.233154128,45.0
0.935205743,46.0
2.586422665,41.0
0.240717202,45.0
0.942809042,46.0
1.641232055,47.0
1.180979388,43.0
0.232019413,45.0
0.934260255,46.0
3.994788826,39.0
0.950061419,46.0
0.241715073,45.0
0.9440055,46.0
2.578439879,41.0
0.454822452,44.0
0.251022907,45.0
0.953362874,46.0
0.458569249,44.0
0.456310287,44.0
0.953207671,46.0
2.569729522,41.0
0.961116013,46.0
1.154599478,43.0
0.962073169,46.0
1.857424033,42.0
0.441099944,44.0
0.264746141,45.0
1.144045405,43.0
0.268899762,45.0
1.139961867,43.0
0.976794019,46.0
1.843060731,42.0
0.276977311,45.0
0.4281564,44.0
0.426201348,44.0
0.279628591,45.0
0.4255439,44.0
0.984216195,46.0
1.835940925,42.0
0.284105403,45.0
0.421121372,44.0
1.692675967,47.0
1.130747848,43.0
1.829793864,42.0
1.698291396,47.0
1.125222095,43.0
0.991786135,46.0
1.124665527,43.0
0.28830534,45.0
1.121096649,43.0
0.291869608,45.0
1.821698826,42.0
0.298357292,45.0
1.705375178,47.0
1.82250116,42.0
0.297574104,45.0
0.296339356,45.0
0.409070039,44.0
2.519977253,41.0
1.011394535,46.0
0.303045763,45.0
1.006046233,46.0
0.40651483,44.0
0.404875657,44.0
1.709551334,47.0
2.522956995,41.0
1.712832362,47.0
0.297433805,45.0
1.00057007,46.0
1.820660767,42.0
1.109187108,43.0
0.303834945,45.0
0.401702685,44.0
0.304220359,45.0
1.810084154,42.0
1.014426267,46.0
1.807050663,42.0
1.017478078,46.0
1.804063309,42.0
1.724911997,47.0
1.09935092,43.0
1.095218022,43.0
1.022259242,46.0
1.018444842,46.0
1.014658801,46.0
2.51153853,41.0
1.724714326,47.0
1.099655031,43.0
0.391110344,44.0
1.798735133,42.0
0.383123311,44.0
1.731899218,47.0
1.797123372,42.0
3.141283722,49.0
1.097409449,43.0
0.31567267,45.0
1.094631494,43.0
0.318448799,45.0
0.387284633,44.0
1.023312983,46.0
1.019722411,46.0
1.097746192,43.0
1.020007691,46.0
1.802140199,42.0
0.318075715,45.0
0.38768958,44.0
1.022996409,46.0
1.094562552,43.0
1.795520291,42.0
1.029393545,46.0
0.321194267,45.0
1.729544965,47.0
2.504634121,41.0
0.32270645,45.0
1.087856586,43.0
1.734768637,47.0
1.794782661,42.0
1.084074304,43.0
1.738595881,47.0
2.495807816,41.0
2.445893948,48.0
2.495670992,41.0
1.74127924,47.0
1.788429164,42.0
0.373004548,44.0
0.371801308,44.0
1.039060447,46.0
0.330889712,45.0
1.784710406,42.0
1.04039278,46.0
1.782358045,42.0
0.337889633,45.0
1.072928586,43.0
0.364671422,44.0
1.04625204,46.0
1.042982502,46.0
0.334829379,45.0
1.076032058,43.0
0.337134502,45.0
0.368830389,44.0
1.04216661,46.0
1.075843446,43.0
0.337335345,45.0
0.336306884,45.0
2.484545407,41.0
0.342839651,45.0
1.046774389,46.0
1.043621454,46.0
3.189412569,40.0
0.345085046,45.0
0.344054941,45.0
1.048033265,46.0
1.775110792,42.0
0.345185263,45.0
1.754208858,47.0
2.481112912,41.0
2.461395159,48.0
1.07099799,43.0
0.342214944,45.0
1.773933582,42.0
1.063734549,43.0
0.349466068,45.0
1.75859698,47.0
0.34339381,45.0
1.772832188,42.0
1.052578951,46.0
2.475881009,41.0
1.761740475,47.0
1.768768521,42.0
0.353553391,44.0
0.352557466,45.0
0.353553391,44.0
1.057689135,46.0
0.355528549,44.0
0.350598905,45.0
1.765802767,42.0
0.350615274,44.0
1.054800171,43.0
1.063582101,46.0
0.355495992,45.0
0.350647472,44.0
1.060660172,46.0
1.762950149,42.0
0.347788933,44.0
0.358344087,45.0
1.062571271,46.0
1.055895301,43.0
0.35735504,45.0
1.061608036,46.0
1.762094973,42.0
1.768709762,47.0
0.351672787,44.0
1.059722364,46.0
1.058789519,43.0
0.350754815,44.0
0.355414198,45.0
0.354481352,45.0
0.351702326,44.0
0.350784043,44.0
